label,text
1,"These are my first wireless earphones and I was very excited when I got them. For the price it's actually really great headphones but there are some issues. 1. It says it lasts 6-8 hours it's more like 5 hours for me. 2. When walking outside if you have your phone in your pocket and your arm gets between the earphones and phone the sounds breaks off a lot so It probably wouldn't be a good product to jog with not like I'd know since I don't jog. 3. Battery low announcement comes on every minute when headphones are dying making it really hard to enjoy the last 5-10 mins of my music.<br /><br />Update: after a year and a half they don’t work anymore. Fully charged, hard reboot. They won’t turn on for more than 2 seconds if they do. Really mad."
1,"These headphones work great! I wanted a headphone so I didn't need to carry my phone with me everywhere while listening to a pod cast or music and that would also cancel outside noise in the process and these headphones did just that. They came with a stylish case, and charging cable. They also came with some fun accessories which is a nice touch. Easy to use with a variety of ear size adapters which make them easy to fit in your ear. You can also switch them out for others to use them without using your specific ear plug. Nice!"
1,Very comfortable and fit very snuggly.
0,"The wrap-around ear pieces are so malleable that they don’t hold the earpieces in; since these earpieces are relatively heavy, not holding them firmly in place is a major design flaw.  Sound quality is passable,  but I really couldn’t get an idea of how good it is simply because the earpieces would not stay in place.  This device is sold under multiple different brand names; I had two others, both of which work adequately, but avoid the Senso brand. The other ones of this particular style are okay"
1,"Good grip on the ear, good sound, easy to set up and use, and the right accessories are included"
1,Great headphones and even better customer service! Highly recommend.
1,"Much more than I expected...easy to use, good sound and separation. Company appears interested in pleasing"
1,"Flawless transaction, easy to set up, great range and clarity."
1,"These are simply awesome headphones.  Exactly what I expected...light, comfortable, stable Bluetooth connection to my Galaxy Edge 7S, and great sound. Compared to my wife's Plantronics in a similar style, I much prefer these.  They are not quite as compact as hers, but the improvement in sound quality is well worth the little extra bulk.  I highly recommend these headphones."
0,"These headphones sounded really good for the few weeks that they actually worked. Unfortunately, both the pairs I had stopped wanting to recharge after 3 -4 weeks of use. Do yourself a favor, and choose something else."
